,cpu_usage,mem_usage_mb,app_rps_1m,app_rps_irate,ingress_rps_1m,rps_diff_1m,app_p99_latency,ingress_p50_latency,ingress_p75_latency,ingress_p95_latency,ingress_p99_latency,nginx_active_conn,nginx_writing_conn,latency_gap
2026-04-07 08:41:04,0.10710895760150313,29.9375,9.63636727279339,10.0000400080016,9.133333333333333,0.5030339394600567,0.08287500000000006,0.005718085106382981,0.02015052356020942,0.0469111570247934,0.08446296296296306,11.0,1.0,0.03391428571428554
2026-04-07 08:41:19,0.11204528562327462,29.9375,9.618181818181817,10.6,9.133333333333333,0.4848484848484844,0.08290624999999993,0.005718085106382981,0.02015052356020942,0.0469111570247934,0.08446296296296306,11.0,1.0,0.035026785714285726
2026-04-07 08:41:34,0.10888531776913109,29.83203125,9.545454545454545,9.7999600079984,9.333333333333334,0.21212121212121104,0.08353030303030301,0.0061666666666666675,0.021090425531914897,0.04757692307692307,0.08692857142857147,11.0,1.0,0.03476785714285731
2026-04-07 08:41:49,0.1106889423831703,29.98046875,9.818178181884296,10.9999600079984,9.333333333333334,0.48484484855096177,0.08605128205128217,0.0061666666666666675,0.021090425531914897,0.04757692307692307,0.08692857142857147,11.0,1.0,0.039899999999999894
2026-04-07 08:42:04,0.11692787839586027,29.61328125,9.654545454545454,9.6,9.433333333333334,0.22121212121212075,0.08565789473684202,0.007146739130434784,0.021935279187817264,0.049081439393939406,0.09090000000000001,12.0,1.0,0.029275568181818395
2026-04-07 08:42:19,0.14518022636747252,30.37890625,9.709090909090909,9.7999600079984,9.433333333333334,0.2757575757575754,0.08851162790697678,0.007146739130434784,0.021935279187817264,0.049081439393939406,0.09090000000000001,12.0,1.0,0.033260416666666806
2026-04-07 08:42:34,0.14272572368678751,29.984375,9.672727272727272,9.3999600079984,9.1,0.5727272727272723,0.08928260869565212,0.008426966292134831,0.0247554347826087,0.07195652173913039,1.2733333333333396,12.0,1.0,0.024758620689655328
2026-04-07 08:42:49,0.1450584212208374,30.453125,9.672727272727272,10.3999600079984,9.1,0.5727272727272723,0.09059433962264145,0.008426966292134831,0.0247554347826087,0.07195652173913039,1.2733333333333396,12.0,1.0,0.02407812500000016
2026-04-07 08:43:04,0.11258879727512504,30.20703125,9.818185454611571,9.8,9.266666666666666,0.5515187879449055,0.09084259259259256,0.00993421052631579,0.026835664335664346,0.07906779661016952,1.2766666666666682,12.0,1.0,0.02062931034482754
2026-04-07 08:43:19,0.11625603706476967,29.8671875,9.799999999999999,10.199960007998401,9.266666666666666,0.5333333333333332,0.09191935483870972,0.00993421052631579,0.026835664335664346,0.07906779661016952,1.2766666666666682,12.0,1.0,0.020949999999999996
2026-04-07 08:43:34,0.10969088439294453,30.11328125,9.818181818181818,8.6000400080016,9.533333333333333,0.28484848484848513,0.09141379310344826,0.009660493827160496,0.026585144927536237,0.08027777777777778,1.271666666666662,11.0,1.0,0.022229166666666605
2026-04-07 08:43:49,0.10271801883925856,30.06640625,9.818185454611571,10.000040008001601,9.533333333333333,0.284852121278238,0.09095454545454566,0.009660493827160496,0.026585144927536237,0.08027777777777778,1.271666666666662,11.0,1.0,0.020024999999999932
